UserINode,UserJNode,INode,JNode,I_Z,J_Z,Max Drift X,Max Drift Y,Series,LoadCase
279,278,183,185,2.9365,4.25,0.0142223,0.0260221,Level8,gm7RSN1086_NORTHR_SYL090
279,278,183,185,2.9365,4.25,0.00939154,0.0205136,Level8,gm8RSN949_NORTHR_ARL090
279,278,183,185,2.9365,4.25,0.0356585,0.0622134,Level8,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.000338685,0.00054992,Level1,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.000208734,0.000239839,Level1,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.000239162,0.000278202,Level1,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.000199747,0.000246332,Level1,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.000263209,0.000276654,Level1,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00026271,0.00037822,Level1,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.000269995,0.000336628,Level1,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00043294,0.000330412,Level1,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.000343049,0.000461008,Level1,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.000252957,0.000356215,Level1,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.000558734,0.000594557,Level1,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.000734824,0.00139048,Level2,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.000383757,0.000451933,Level2,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.000464104,0.000553232,Level2,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.000358879,0.000468348,Level2,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.000530537,0.00055153,Level2,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.000528608,0.000823616,Level2,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.000550857,0.00071561,Level2,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.000987573,0.000696287,Level2,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.000747138,0.00105028,Level2,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00050368,0.000766421,Level2,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.0013144,0.00139775,Level2,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00125204,0.00245362,Level3,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.000558798,0.000663904,Level3,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.000690347,0.000829647,Level3,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.000519008,0.000691801,Level3,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.000797796,0.000826315,Level3,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.000796083,0.00127224,Level3,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.000829379,0.00109176,Level3,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00143997,0.000975949,Level3,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00114879,0.00163668,Level3,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.000754212,0.00117665,Level3,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.00209339,0.00220066,Level3,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00245941,0.00344914,Level4,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.000821838,0.00098218,Level4,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.00102905,0.00124308,Level4,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.000758583,0.00102621,Level4,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.00119855,0.00123833,Level4,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00122192,0.00174555,Level4,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.00112977,0.00157412,Level4,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00211388,0.00377621,Level4,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00185315,0.00290459,Level4,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00112964,0.00179204,Level4,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.00268767,0.00341834,Level4,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00270319,0.00590718,Level5,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.0010849,0.00130019,Level5,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.00134686,0.0016348,Level5,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.000998035,0.00136057,Level5,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.00159347,0.00168488,Level5,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00156845,0.00247346,Level5,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.00202739,0.00219067,Level5,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00291526,0.00528961,Level5,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00394851,0.00559203,Level5,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00149259,0.00232752,Level5,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.00365522,0.00532252,Level5,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00338648,0.00734129,Level6,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.00129167,0.00157016,Level6,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.00159649,0.00183452,Level6,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.00119348,0.00163357,Level6,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.00187397,0.00269414,Level6,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00197419,0.00301025,Level6,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.00238407,0.00298862,Level6,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00280173,0.00601139,Level6,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00477369,0.00746292,Level6,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00181791,0.00282781,Level6,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.00763059,0.00896541,Level6,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00406121,0.00747286,Level7,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.00156778,0.00189933,Level7,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.00158751,0.00214789,Level7,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.00138987,0.00190798,Level7,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.00227103,0.00399328,Level7,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00235512,0.00354738,Level7,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.00272865,0.00313396,Level7,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.0029434,0.00679684,Level7,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00463931,0.00759311,Level7,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00231606,0.00326968,Level7,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.0100059,0.0114781,Level7,gm9RSN1120_KOBE_TAK000
298,283,135,128,5.5453727,7.6061,0.00427854,0.00908434,Level8,gm10RSN1119_KOBE_TAZ000
298,283,135,128,5.5453727,7.6061,0.00220619,0.00270431,Level8,gm11RSN1528_CHICHI_TCU101-E
298,283,135,128,5.5453727,7.6061,0.0020321,0.00247142,Level8,gm1RSN6_IMPVALL.I_I-ELC180
298,283,135,128,5.5453727,7.6061,0.00167509,0.00213334,Level8,gm2RSN4458_MONTENE.GRO_ULO000
298,283,135,128,5.5453727,7.6061,0.00267281,0.00462871,Level8,gm3RSN165_IMPVALL.H_H-CHI012
298,283,135,128,5.5453727,7.6061,0.00266997,0.00410675,Level8,gm4RSN723_SUPER.B_B-PTS225
298,283,135,128,5.5453727,7.6061,0.00304145,0.00323658,Level8,gm5RSN779_LOMAP_LGP000
298,283,135,128,5.5453727,7.6061,0.00332085,0.0081903,Level8,gm6RSN828_CAPEMEND_PET000
298,283,135,128,5.5453727,7.6061,0.00406351,0.00808063,Level8,gm7RSN1086_NORTHR_SYL090
298,283,135,128,5.5453727,7.6061,0.00283685,0.00396102,Level8,gm8RSN949_NORTHR_ARL090
298,283,135,128,5.5453727,7.6061,0.00809248,0.0119905,Level8,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.00109101,0.000856836,Level1,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.000862684,0.000390337,Level1,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.000846332,0.000469354,Level1,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.000874726,0.000382824,Level1,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.000927235,0.000485563,Level1,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.000921792,0.000521712,Level1,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00110148,0.000473215,Level1,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.00119725,0.00082753,Level1,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00106417,0.000761046,Level1,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.000855294,0.00049768,Level1,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.00138681,0.000973172,Level1,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.00177703,0.0019376,Level2,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.00116058,0.000681401,Level2,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00111562,0.000890888,Level2,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00119145,0.000659854,Level2,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00133484,0.000937996,Level2,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00131939,0.00103402,Level2,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00180818,0.000908272,Level2,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.00206209,0.00185888,Level2,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00170672,0.00168307,Level2,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00114259,0.000972056,Level2,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.00254475,0.00223634,Level2,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.00246343,0.00310109,Level3,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.00145848,0.000972538,Level3,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00138671,0.00131491,Level3,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00151042,0.000938647,Level3,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00174236,0.00139045,Level3,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00171942,0.00154969,Level3,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00250945,0.00134004,Level3,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.00271386,0.00288516,Level3,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00234623,0.00260013,Level3,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00142979,0.00144658,Level3,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.00314757,0.0028633,Level3,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.00645286,0.00449257,Level4,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.00190609,0.00141013,Level4,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00179297,0.00194977,Level4,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00198812,0.00135581,Level4,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00235347,0.00206918,Level4,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00231283,0.0021222,Level4,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.0031914,0.00205786,Level4,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.00615905,0.00441409,Level4,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00387816,0.00415214,Level4,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00186039,0.00215865,Level4,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.00643997,0.0041517,Level4,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.00825225,0.00505451,Level5,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.0023537,0.00184787,Level5,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00222563,0.00254691,Level5,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00246616,0.00177284,Level5,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00297042,0.00275031,Level5,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00305254,0.00300525,Level5,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00470907,0.00311532,Level5,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.0112625,0.00707521,Level5,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00722234,0.00599629,Level5,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00231035,0.0029366,Level5,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.0117153,0.00631042,Level5,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.0111648,0.00645092,Level6,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.0027251,0.00220124,Level6,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00264419,0.00299319,Level6,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00285678,0.00211329,Level6,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00423304,0.00328051,Level6,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00352583,0.00352045,Level6,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00710537,0.00362284,Level6,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.0127634,0.00862095,Level6,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.00926816,0.00678778,Level6,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.0027194,0.003563,Level6,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.0403728,0.00923717,Level6,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.0126454,0.00766829,Level7,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.00325121,0.0026114,Level7,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00337649,0.00340307,Level7,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00324109,0.00245546,Level7,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00543496,0.00401087,Level7,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00384802,0.00375814,Level7,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00824687,0.00375886,Level7,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.0106546,0.00948273,Level7,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.0119727,0.00714599,Level7,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00275918,0.00435608,Level7,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.135653,0.0108063,Level7,gm9RSN1120_KOBE_TAK000
251,285,131,125,4.68,7.6061,0.0143657,0.00912438,Level8,gm10RSN1119_KOBE_TAZ000
251,285,131,125,4.68,7.6061,0.00401626,0.00298421,Level8,gm11RSN1528_CHICHI_TCU101-E
251,285,131,125,4.68,7.6061,0.00462974,0.00374424,Level8,gm1RSN6_IMPVALL.I_I-ELC180
251,285,131,125,4.68,7.6061,0.00338655,0.00272106,Level8,gm2RSN4458_MONTENE.GRO_ULO000
251,285,131,125,4.68,7.6061,0.00606597,0.00448209,Level8,gm3RSN165_IMPVALL.H_H-CHI012
251,285,131,125,4.68,7.6061,0.00510365,0.00385317,Level8,gm4RSN723_SUPER.B_B-PTS225
251,285,131,125,4.68,7.6061,0.00972407,0.00390409,Level8,gm5RSN779_LOMAP_LGP000
251,285,131,125,4.68,7.6061,0.00991841,0.010086,Level8,gm6RSN828_CAPEMEND_PET000
251,285,131,125,4.68,7.6061,0.0126638,0.00745804,Level8,gm7RSN1086_NORTHR_SYL090
251,285,131,125,4.68,7.6061,0.00335348,0.00503027,Level8,gm8RSN949_NORTHR_ARL090
251,285,131,125,4.68,7.6061,0.101765,0.0112786,Level8,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.000897112,0.000542746,Level1,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.000733098,0.000300123,Level1,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.0007498,0.000351844,Level1,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.000717826,0.000283145,Level1,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.000763439,0.000329591,Level1,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.000758937,0.000468502,Level1,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.000754378,0.000329228,Level1,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.000898988,0.000612329,Level1,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.000816734,0.000398428,Level1,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.000744748,0.000377748,Level1,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.000988009,0.000667294,Level1,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00130751,0.00159308,Level2,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.000865674,0.000604722,Level2,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.0009096,0.00074104,Level2,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.000824288,0.000557897,Level2,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.000947617,0.000684832,Level2,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.000935022,0.00105681,Level2,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.000924836,0.000686337,Level2,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.00131212,0.00144543,Level2,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.00109226,0.001137,Level2,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.000897738,0.00081546,Level2,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.00153518,0.00159008,Level2,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00172528,0.00273467,Level3,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.000998215,0.000909284,Level3,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.00107028,0.00113214,Level3,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.000931444,0.00083436,Level3,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.0011318,0.00103995,Level3,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.00111204,0.00164917,Level3,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.00109426,0.00104018,Level3,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.0017024,0.0022034,Level3,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.0013662,0.00192254,Level3,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.00105052,0.00125311,Level3,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.00198247,0.00256542,Level3,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00281414,0.00524904,Level4,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.0011973,0.00136685,Level4,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.00131074,0.00171698,Level4,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.00109181,0.00124798,Level4,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.00140808,0.00157241,Level4,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.0013236,0.00230204,Level4,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.00142904,0.00158437,Level4,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.00255573,0.00517196,Level4,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.00219768,0.00342397,Level4,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.00127931,0.0019095,Level4,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.00295824,0.00510045,Level4,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00316872,0.00577691,Level5,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.00139632,0.00182433,Level5,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.00154677,0.00225116,Level5,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.00125217,0.00166139,Level5,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.00174082,0.00214404,Level5,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.00163166,0.00346109,Level5,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.00193809,0.00218207,Level5,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.00295652,0.00847291,Level5,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.00371257,0.00690399,Level5,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.00150562,0.00260336,Level5,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.00358382,0.00878238,Level5,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00360873,0.00860647,Level6,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.00155426,0.00221428,Level6,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.00172379,0.0025902,Level6,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.0013831,0.00199883,Level6,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.00218194,0.00321303,Level6,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.00181709,0.00391892,Level6,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.00269938,0.00364944,Level6,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.0029443,0.00900455,Level6,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.00425882,0.00856613,Level6,gm7RSN1086_NORTHR_SYL090
282,285,129,125,4.68,7.6061,0.00165457,0.00321561,Level6,gm8RSN949_NORTHR_ARL090
282,285,129,125,4.68,7.6061,0.00505678,0.0246529,Level6,gm9RSN1120_KOBE_TAK000
282,285,129,125,4.68,7.6061,0.00401248,0.0112224,Level7,gm10RSN1119_KOBE_TAZ000
282,285,129,125,4.68,7.6061,0.00183224,0.00277453,Level7,gm11RSN1528_CHICHI_TCU101-E
282,285,129,125,4.68,7.6061,0.001996,0.00301251,Level7,gm1RSN6_IMPVALL.I_I-ELC180
282,285,129,125,4.68,7.6061,0.00152892,0.00233793,Level7,gm2RSN4458_MONTENE.GRO_ULO000
282,285,129,125,4.68,7.6061,0.00249876,0.00481822,Level7,gm3RSN165_IMPVALL.H_H-CHI012
282,285,129,125,4.68,7.6061,0.00195049,0.00417141,Level7,gm4RSN723_SUPER.B_B-PTS225
282,285,129,125,4.68,7.6061,0.00298105,0.0043609,Level7,gm5RSN779_LOMAP_LGP000
282,285,129,125,4.68,7.6061,0.00322556,0.00721552,Level7,gm6RSN828_CAPEMEND_PET000
282,285,129,125,4.68,7.6061,0.00394305,0.0100184,Level7,gm7RSN1086_NORTHR_SYL090
